Operational_Hours,Temperature_C,Vibration_mms,Oil_Level_pct,Remaining_Useful_Life_days,Failure_Within_7_Days
39383,76.22,5.88,78.14,565.0,0
22832,54.93,-1.97,67.63,724.0,0
94173,87.37,11.18,87.08,0.0,1
85341,43.43,14.57,62.19,121.0,0
74113,61.38,-0.92,87.53,220.0,0
85922,60.35,15.59,50.66,19.0,0
5531,58.91,14.52,85.7,797.0,0
86818,82.04,15.3,29.55,117.0,0
66211,61.53,11.27,76.78,307.0,0
50540,18.18,13.75,58.92,424.0,0
11437,46.08,4.73,100.0,909.0,0
57222,64.85,19.66,64.05,338.0,0
89581,82.47,13.78,24.06,27.0,0
78141,72.55,13.39,67.89,123.0,0
16790,81.85,3.77,100.0,886.0,0
7928,82.52,8.55,100.0,768.0,0
48216,70.98,8.74,51.1,498.0,0
85896,51.13,14.35,81.49,46.0,0
65562,64.87,4.59,100.0,295.0,0
80221,73.3,12.28,73.36,143.0,0
18725,65.36,14.76,79.42,706.0,0
94945,101.86,10.88,62.51,0.0,1
73170,73.76,8.66,63.64,200.0,0
29080,54.19,8.02,62.43,761.0,0
59143,69.35,13.83,67.0,321.0,0
74595,71.76,0.88,83.53,156.0,0
78372,65.37,11.79,79.42,194.0,0
3730,54.03,15.69,76.56,944.0,0
9543,65.91,4.58,49.81,863.0,0
52211,74.13,7.39,72.06,413.0,0
45087,65.9,10.2,69.06,504.0,0
92159,66.1,6.14,71.41,52.0,0
34048,54.97,7.25,85.49,539.0,0
38152,61.44,6.34,39.32,607.0,0
36828,63.06,0.67,90.25,616.0,0
17825,33.95,5.29,71.0,825.0,0
72828,56.33,15.44,71.02,206.0,0
56378,53.41,9.97,74.36,285.0,0
56764,46.05,10.04,70.79,308.0,0
92831,55.19,8.43,81.73,0.0,1
65696,34.11,7.49,76.92,211.0,0
61425,56.07,12.95,72.47,286.0,0
17641,79.03,15.11,78.3,739.0,0
19708,62.8,7.46,56.05,858.0,0
24621,48.01,18.67,80.67,729.0,0
47460,66.19,9.9,45.34,481.0,0
92114,47.8,7.78,69.46,90.0,0
51394,56.94,17.81,70.09,405.0,0
26661,56.46,3.41,84.3,613.0,0
1755,58.87,13.56,52.07,1040.0,0
17998,73.82,5.41,64.23,745.0,0
10385,47.83,8.58,56.77,800.0,0
74985,71.09,5.29,78.05,181.0,0
92007,64.23,9.55,82.13,0.0,1
16510,65.51,15.42,73.93,752.0,0
81345,70.5,14.04,68.35,71.0,0
65088,71.19,9.0,87.73,287.0,0
75343,42.22,15.37,79.11,148.0,0
97029,21.71,1.36,73.34,48.0,0
30512,75.53,16.26,67.01,583.0,0
38530,57.67,8.43,100.0,487.0,0
93820,70.02,5.93,81.37,0.0,1
67889,48.86,10.32,60.29,281.0,0
43596,74.17,2.88,79.86,495.0,0
66154,48.69,1.57,29.24,267.0,0
50714,65.76,18.02,100.0,386.0,0
64827,32.05,15.66,43.48,306.0,0
70462,57.83,15.4,60.94,229.0,0
68757,93.96,2.45,69.87,235.0,0
30434,69.52,9.12,69.08,724.0,0
62835,49.28,4.5,12.12,288.0,0
45384,40.76,3.08,72.3,556.0,0
22162,66.8,1.4,86.42,741.0,0
48980,49.34,15.67,63.14,386.0,0
94723,49.71,8.75,82.32,64.0,0
14259,41.33,7.73,49.43,909.0,0
87478,68.4,14.61,47.32,43.0,0
11571,52.11,9.02,85.62,871.0,0
35684,74.59,22.81,54.84,578.0,0
16190,23.74,1.45,31.1,811.0,0
10601,48.44,12.36,64.34,802.0,0
94195,34.45,13.63,76.05,0.0,1
28456,47.46,1.46,71.4,706.0,0
34672,54.01,-4.0,95.21,692.0,0
39911,71.9,8.9,73.89,584.0,0
58031,87.32,18.17,62.05,344.0,0
29409,50.61,19.1,100.0,565.0,0
22822,62.09,3.66,57.28,780.0,0
19365,85.89,4.19,80.83,791.0,0
44346,62.63,9.52,62.48,596.0,0
62871,58.08,11.12,81.68,226.0,0
54008,66.32,13.45,92.2,406.0,0
96570,57.41,7.17,48.9,47.0,0
12855,75.34,10.09,100.0,753.0,0
10126,61.42,7.19,63.85,849.0,0
45211,76.55,11.36,34.6,423.0,0
91465,86.16,9.26,82.66,63.0,0
3012,27.05,-1.04,68.39,956.0,0
97319,60.76,12.95,97.25,2.0,1
61065,54.63,9.05,64.05,340.0,0
32431,83.01,11.84,82.87,613.0,0
36754,47.68,17.43,83.13,480.0,0
55018,76.66,10.92,49.91,368.0,0
80066,48.13,8.23,34.91,66.0,0
94759,59.14,8.21,50.78,53.0,0
22028,56.89,1.67,85.09,750.0,0
57885,67.35,10.02,58.6,356.0,0
8908,49.68,13.59,64.58,816.0,0
65898,55.54,7.73,24.62,247.0,0
96672,51.52,14.45,54.71,91.0,0
32078,71.43,14.97,83.91,767.0,0
34744,79.59,2.99,40.12,601.0,0
97207,41.82,13.43,91.29,0.0,1
60011,36.56,22.55,54.07,263.0,0
41082,54.11,7.51,87.04,508.0,0
71049,43.13,17.84,70.23,243.0,0
68208,75.91,13.22,40.98,293.0,0
83769,80.61,18.12,90.95,102.0,0
36427,52.43,0.95,100.0,612.0,0
26240,36.99,18.02,94.0,676.0,0
85467,68.13,10.58,92.22,252.0,0
45726,36.22,9.25,97.81,558.0,0
85605,33.39,2.05,72.51,207.0,0
49911,69.51,12.55,35.03,420.0,0
78526,55.77,16.07,51.66,265.0,0
34384,82.84,11.45,43.33,595.0,0
23389,72.11,7.66,45.59,812.0,0
80990,55.12,15.58,15.94,159.0,0
96634,61.2,7.39,100.0,0.0,1
70566,64.72,11.69,81.62,176.0,0
48185,57.66,21.55,83.98,445.0,0
19223,67.21,9.13,71.55,784.0,0
15667,33.66,10.74,41.74,791.0,0
13665,63.81,6.47,89.73,787.0,0
53633,63.04,8.06,99.38,430.0,0
62269,61.68,-1.83,97.56,297.0,0
74545,83.15,16.29,65.44,194.0,0
5214,53.52,2.01,43.2,901.0,0
21663,65.99,17.53,43.51,670.0,0
32843,70.77,5.38,65.8,532.0,0
44569,75.36,23.52,53.26,500.0,0
35487,50.24,18.46,80.6,615.0,0
91716,30.46,17.88,47.77,16.0,0
596,48.95,10.17,53.82,914.0,0
91029,67.11,13.53,85.39,36.0,0
59561,59.83,18.49,82.36,261.0,0
4545,44.68,13.42,71.85,972.0,0
44025,70.58,18.73,70.25,563.0,0
14227,61.71,10.06,55.46,887.0,0
22162,53.94,8.26,93.12,698.0,0
31746,42.36,14.79,27.89,606.0,0
77957,63.58,-1.46,69.53,217.0,0
36255,60.81,5.7,90.57,596.0,0
23549,47.76,6.77,52.93,729.0,0
71550,40.8,1.91,37.04,279.0,0
77870,41.65,6.71,52.12,198.0,0
78602,59.71,9.56,100.0,159.0,0
4469,78.76,-1.31,43.5,939.0,0
38359,75.86,17.07,50.45,472.0,0
2365,51.39,5.5,75.21,907.0,0
9893,65.99,14.7,81.95,780.0,0
30001,64.7,14.01,82.97,643.0,0
11561,69.36,16.92,62.92,814.0,0
86753,61.02,0.28,99.07,151.0,0
89549,68.67,16.53,33.34,13.0,0
90940,66.23,13.86,69.08,8.0,0
72876,53.97,16.21,80.83,215.0,0
39808,102.07,8.48,94.13,559.0,0
12829,69.91,16.68,69.72,741.0,0
90560,82.89,13.82,88.22,20.0,0
4477,52.74,12.4,94.12,875.0,0
28857,64.53,12.15,63.3,597.0,0
35347,61.05,4.68,50.17,651.0,0
56649,70.35,18.06,84.97,435.0,0
46227,68.6,9.05,84.72,506.0,0
92899,35.5,6.25,76.35,12.0,0
3162,75.46,6.72,78.4,891.0,0
1065,61.66,14.28,44.94,954.0,0
61772,48.68,13.06,53.16,246.0,0
87838,65.08,12.02,68.57,138.0,0
92972,50.88,7.59,63.22,16.0,0
27763,59.0,11.87,79.12,603.0,0
6409,45.52,13.75,48.05,887.0,0
71822,61.7,14.94,68.4,260.0,0
19143,48.22,10.65,76.33,789.0,0
27221,88.75,17.78,49.02,727.0,0
63758,83.08,10.23,100.0,274.0,0
57623,85.72,5.18,75.91,493.0,0
80677,46.86,6.34,86.35,134.0,0
22420,83.2,16.25,73.37,793.0,0
69321,60.87,9.09,72.11,278.0,0
38706,63.84,16.12,66.13,543.0,0
68805,51.8,12.03,78.5,265.0,0
90941,50.28,12.21,100.0,29.0,0
49908,57.19,12.88,76.09,563.0,0
61943,85.25,11.73,85.56,345.0,0
76497,73.26,2.15,100.0,54.0,0
15258,35.56,7.75,98.5,846.0,0
1817,51.48,8.94,71.45,1023.0,0
71748,75.29,11.41,55.93,108.0,0
13576,55.84,22.25,96.04,792.0,0
29243,61.79,2.05,51.03,698.0,0
41321,69.03,8.15,80.79,554.0,0
43401,53.96,19.76,60.46,511.0,0
52074,56.88,7.49,61.3,542.0,0
44092,47.56,2.58,96.26,620.0,0
19668,70.94,1.05,64.98,696.0,0
58755,42.67,9.96,79.94,416.0,0
25265,59.23,6.71,53.38,731.0,0
4542,96.8,6.97,71.73,914.0,0
95755,34.69,4.63,100.0,30.0,0
25793,58.73,19.33,50.26,630.0,0
56968,46.27,7.07,68.67,530.0,0
87274,60.34,8.86,92.62,162.0,0
71479,45.02,3.29,57.93,200.0,0
22456,74.27,11.99,61.76,692.0,0
60441,80.35,7.06,74.77,388.0,0
86581,47.99,21.67,66.16,151.0,0
43245,52.84,10.46,100.0,536.0,0
94667,65.37,9.41,39.99,7.0,0
92979,56.34,8.44,85.49,83.0,0
67892,76.85,7.83,84.88,204.0,0
23600,83.38,7.2,64.94,705.0,0
34474,64.97,7.26,76.14,599.0,0
88200,56.52,12.89,95.03,66.0,0
7977,51.31,-1.86,95.6,922.0,0
56773,70.54,10.69,57.68,401.0,0
10005,51.12,15.1,40.38,862.0,0
3084,47.24,6.59,100.0,880.0,0
70469,58.22,12.11,100.0,144.0,0
25663,72.16,11.43,81.41,661.0,0
18306,72.57,4.89,62.76,809.0,0
59852,74.44,14.25,95.4,359.0,0
37188,47.82,7.36,70.03,558.0,0
15355,56.13,3.34,39.61,878.0,0
22020,58.13,12.07,59.88,763.0,0
80365,72.71,18.33,34.08,151.0,0
95806,62.05,8.98,85.39,45.0,0
24615,56.56,13.77,82.31,731.0,0
98800,33.24,11.1,40.19,0.0,1
54341,36.28,7.96,64.09,504.0,0
88118,57.86,8.47,46.92,2.0,1
33849,80.8,21.13,57.41,581.0,0
20570,59.21,10.62,37.48,794.0,0
92073,64.76,9.24,74.06,55.0,0
70463,55.4,13.68,69.83,174.0,0
81634,66.1,7.02,77.09,134.0,0
60587,56.25,8.26,74.36,333.0,0
88260,49.82,7.52,58.27,51.0,0
54956,48.26,17.72,47.87,345.0,0
33842,56.62,12.16,68.28,656.0,0
40536,46.99,10.25,90.68,578.0,0
87764,44.21,7.34,43.79,113.0,0
29321,77.04,4.61,64.42,637.0,0
34176,39.9,11.84,90.65,622.0,0
53694,72.04,6.52,88.44,410.0,0
787,69.82,10.14,24.39,974.0,0
51236,58.67,9.48,62.61,430.0,0
91395,55.8,13.05,82.53,27.0,0
20701,70.19,7.52,70.0,761.0,0
38422,66.43,-1.09,82.2,658.0,0
27162,42.11,14.43,71.98,647.0,0
1273,56.29,21.05,93.17,887.0,0
76283,52.71,11.33,69.79,144.0,0
92417,25.6,14.5,66.74,39.0,0
73868,61.33,2.48,33.1,173.0,0
20546,58.98,21.92,83.03,632.0,0
3554,66.08,9.47,72.54,1001.0,0
52712,93.33,11.68,93.07,385.0,0
10615,76.86,6.97,97.18,1005.0,0
20711,51.23,12.92,52.05,680.0,0
62776,63.47,19.66,35.81,336.0,0
77088,55.98,10.9,67.47,167.0,0
78344,40.9,-0.95,100.0,280.0,0
89418,69.24,4.5,79.28,0.0,1
48370,65.27,11.01,48.23,510.0,0
37208,76.57,9.98,66.04,599.0,0
2784,51.62,8.96,78.94,987.0,0
76222,59.24,8.69,68.67,132.0,0
97262,68.69,12.31,85.17,0.0,1
31132,70.22,16.55,69.41,618.0,0
32190,69.85,11.59,69.84,609.0,0
29642,82.23,4.1,91.43,681.0,0
26902,53.56,13.6,93.32,698.0,0
43110,75.58,13.79,81.45,496.0,0
52310,63.05,11.25,47.27,435.0,0
44422,66.37,11.87,65.24,530.0,0
3398,59.48,11.77,86.98,932.0,0
44717,54.09,18.12,89.28,494.0,0
31405,54.22,7.84,100.0,619.0,0
75137,59.28,11.4,38.33,240.0,0
44161,36.15,11.3,84.67,560.0,0
77361,82.94,15.04,49.02,246.0,0
7007,66.54,11.99,70.21,731.0,0
16219,53.4,4.92,45.34,769.0,0
6053,37.38,12.7,55.73,921.0,0
21508,79.32,12.58,65.86,694.0,0
67951,49.03,8.32,48.32,239.0,0
49772,55.8,7.08,100.0,446.0,0
45274,51.52,8.24,69.12,488.0,0
20858,39.34,9.59,50.64,767.0,0
41331,54.72,12.6,44.9,595.0,0
68686,61.21,5.67,71.1,208.0,0
29114,40.46,3.99,81.5,638.0,0
77779,10.87,12.28,84.91,276.0,0
98882,74.27,3.5,75.78,0.0,1
6679,54.32,7.84,62.02,776.0,0
54981,46.18,0.23,93.33,403.0,0
97942,82.11,0.79,54.98,0.0,1
89640,53.91,3.64,95.46,83.0,0
45571,25.84,11.82,69.04,492.0,0
20278,35.86,11.3,85.5,859.0,0
34749,46.79,17.28,71.5,631.0,0
32497,62.43,4.27,97.26,713.0,0
80916,37.25,13.65,62.24,116.0,0
79520,35.21,9.28,76.32,124.0,0
45564,39.58,6.27,68.52,508.0,0
39218,52.56,10.63,47.97,523.0,0
47573,36.57,4.34,57.22,500.0,0
40625,65.85,9.72,49.74,445.0,0
54735,55.48,8.69,83.27,495.0,0
81398,58.99,4.92,43.7,132.0,0
13675,58.03,16.38,63.18,706.0,0
28045,66.89,11.33,91.6,675.0,0
86601,49.62,7.37,100.0,29.0,0
29780,71.16,5.73,36.11,690.0,0
98511,58.09,7.07,78.86,25.0,0
62922,46.41,-0.48,83.95,273.0,0
484,34.66,7.22,72.97,972.0,0
4115,55.93,0.6,83.49,988.0,0
22993,52.24,13.82,63.81,757.0,0
36196,55.87,10.67,44.03,583.0,0
82135,59.2,10.93,35.16,88.0,0
19261,81.76,10.11,90.96,839.0,0
93497,61.77,14.01,72.63,0.0,1
55386,63.38,13.92,66.14,402.0,0
49401,67.69,15.84,76.25,359.0,0
48496,48.23,9.26,60.29,452.0,0
14282,52.6,7.03,81.88,800.0,0
75367,76.39,10.48,55.1,177.0,0
88047,47.68,2.93,33.83,159.0,0
57492,57.7,9.32,55.71,377.0,0
35573,37.29,23.59,45.54,594.0,0
6557,51.99,3.28,61.49,925.0,0
86023,48.43,13.67,82.53,109.0,0
7908,60.37,9.94,92.41,846.0,0
33958,78.71,6.48,88.18,606.0,0
27970,66.97,17.19,53.86,640.0,0
12272,69.74,13.52,79.39,821.0,0
62723,76.4,17.16,89.82,367.0,0
30794,70.54,15.26,100.0,614.0,0
6571,76.1,0.1,36.26,965.0,0
89019,60.17,14.98,86.87,67.0,0
1789,81.3,13.61,54.1,922.0,0
13755,63.35,21.89,66.03,827.0,0
21058,74.32,14.0,83.35,725.0,0
28126,68.57,13.59,48.17,755.0,0
32913,58.6,13.92,72.45,524.0,0
56117,67.5,13.8,24.31,393.0,0
30961,49.07,7.63,71.7,581.0,0
81428,72.98,3.8,85.65,88.0,0
69404,91.25,14.65,100.0,186.0,0
76178,47.13,11.57,60.65,187.0,0
89532,30.47,6.59,88.36,70.0,0
44,44.43,17.05,56.34,1051.0,0
5251,64.11,5.54,33.33,903.0,0
45820,79.98,6.01,57.24,425.0,0
68059,43.27,8.79,54.8,308.0,0
21327,41.9,7.2,77.57,789.0,0
15500,87.3,17.59,49.78,740.0,0
7607,46.09,17.55,100.0,908.0,0
62324,62.27,16.49,45.6,301.0,0
74390,71.27,2.05,51.18,239.0,0
43856,47.19,9.27,90.92,528.0,0
38406,59.8,5.44,61.43,650.0,0
28846,47.45,14.19,100.0,647.0,0
44432,43.01,7.71,46.23,511.0,0
50939,61.17,8.22,73.82,450.0,0
38110,69.22,5.78,83.64,740.0,0
89409,68.6,10.41,55.01,0.0,1
85781,80.73,10.06,51.25,13.0,0
52707,57.24,8.92,62.49,395.0,0
5547,46.63,15.72,50.9,1000.0,0
66741,77.11,14.93,70.08,341.0,0
66704,41.65,12.76,70.04,295.0,0
31500,61.33,16.4,100.0,621.0,0
93090,71.45,10.35,84.71,105.0,0
93750,42.87,15.01,62.68,10.0,0
86696,47.81,11.24,50.11,63.0,0
68649,56.92,1.17,96.61,247.0,0
52994,72.04,11.05,74.97,530.0,0
46425,62.48,22.57,44.75,443.0,0
91983,78.53,7.67,59.27,50.0,0
73453,60.4,9.0,99.13,282.0,0
4738,52.21,21.37,54.31,784.0,0
50939,53.08,12.8,39.01,478.0,0
23922,34.49,10.02,88.62,600.0,0
26035,89.78,8.99,62.11,706.0,0
81706,65.2,1.82,77.74,173.0,0
35421,72.8,7.93,96.71,618.0,0
9372,83.28,-2.49,73.19,922.0,0
49287,43.53,14.0,77.6,352.0,0
66842,41.01,9.64,63.94,295.0,0
16124,48.51,15.43,57.32,809.0,0
907,35.77,13.91,58.15,893.0,0
92790,31.78,10.33,68.72,0.0,1
19085,82.66,8.78,80.43,697.0,0
16602,84.5,17.2,56.78,758.0,0
15922,67.91,10.38,82.02,815.0,0
30820,69.88,7.8,75.12,648.0,0
7730,65.25,7.55,83.62,802.0,0
10489,70.9,6.67,72.71,820.0,0
58692,31.08,3.61,69.12,421.0,0
2567,90.15,0.61,35.96,919.0,0
26867,46.74,8.91,64.5,659.0,0
87953,85.46,9.72,74.62,0.0,1
99661,53.83,10.36,67.87,0.0,1
86299,54.54,10.19,73.44,161.0,0
80246,56.97,9.32,63.44,79.0,0
15625,34.14,9.13,68.1,856.0,0
64964,59.99,12.53,90.17,260.0,0
23723,80.03,15.27,84.83,621.0,0
55828,24.78,13.37,90.64,471.0,0
5877,64.06,11.23,81.96,876.0,0
13624,67.34,8.14,45.23,875.0,0
47701,69.62,2.46,9.5,549.0,0
63075,56.97,20.24,55.46,274.0,0
17718,68.0,14.47,62.3,695.0,0
97599,50.45,12.81,54.52,0.0,1
16380,49.99,8.96,93.99,774.0,0
56850,56.06,6.91,40.09,400.0,0
61866,80.08,9.36,55.11,396.0,0
26039,59.27,15.22,62.52,690.0,0
16113,70.52,11.85,66.02,710.0,0
9396,87.45,10.75,75.67,797.0,0
72920,98.88,10.59,34.22,268.0,0
80811,52.83,9.5,77.02,136.0,0
19975,80.2,2.9,61.51,792.0,0
88997,44.03,13.06,71.63,45.0,0
6818,-12.34,6.35,71.01,959.0,0
5129,64.23,10.46,23.94,878.0,0
86895,48.64,7.83,35.35,36.0,0
58101,81.54,10.61,87.15,300.0,0
26479,52.3,6.25,55.81,709.0,0
56398,56.84,6.01,74.1,335.0,0
55593,40.23,8.79,98.82,431.0,0
11548,75.36,4.21,66.88,847.0,0
58253,53.16,14.08,65.14,341.0,0
38483,43.41,4.15,75.23,586.0,0
89363,67.51,17.65,49.08,80.0,0
65166,42.94,15.41,50.45,303.0,0
42784,59.59,10.71,67.74,462.0,0
33319,60.3,3.94,68.17,583.0,0
75365,65.64,9.45,58.06,176.0,0
49637,81.93,8.27,38.11,537.0,0
7327,61.84,11.66,47.7,891.0,0
71278,66.76,8.22,71.83,158.0,0
7291,46.79,7.72,72.79,932.0,0
95206,55.25,8.09,100.0,0.0,1
37477,26.4,13.02,100.0,612.0,0
38075,44.69,12.02,59.77,620.0,0
86022,69.56,11.24,78.67,123.0,0
94544,55.74,4.0,48.51,39.0,0
82023,44.04,4.03,80.63,214.0,0
16699,57.57,10.36,53.07,800.0,0
68727,52.66,0.76,42.53,295.0,0
9605,48.38,13.5,66.4,811.0,0
18666,84.63,9.76,34.99,805.0,0
76218,52.24,9.02,46.2,280.0,0
30038,45.42,9.4,65.84,581.0,0
11095,30.26,9.16,63.22,965.0,0
60489,38.16,10.14,72.14,356.0,0
4003,37.36,15.62,85.27,882.0,0
14280,62.64,4.62,57.9,862.0,0
51402,82.47,15.5,49.33,341.0,0
8062,58.42,0.46,63.67,939.0,0
71409,110.53,8.98,48.77,217.0,0
78215,76.24,2.22,47.46,170.0,0
40451,89.59,8.99,80.99,590.0,0
30045,103.39,7.45,59.77,687.0,0
83315,47.42,9.55,60.93,94.0,0
9904,65.93,17.86,74.57,885.0,0
92884,63.56,9.76,100.0,0.0,1
43513,56.13,7.39,71.34,608.0,0
78674,78.91,-0.51,34.2,182.0,0
75972,42.39,4.93,80.47,192.0,0
57238,78.42,-5.09,89.16,437.0,0
61059,56.61,8.0,80.37,365.0,0
99561,17.97,7.11,73.42,0.0,1
51384,76.44,14.12,65.83,397.0,0
61306,42.73,2.01,46.21,316.0,0
31050,59.04,8.84,67.05,649.0,0
3271,57.59,10.32,60.28,874.0,0
58636,60.6,13.91,100.0,362.0,0
16645,48.96,10.88,85.41,761.0,0
65294,53.1,12.66,47.14,325.0,0
75607,52.31,9.04,67.6,200.0,0
55087,62.89,7.39,81.59,387.0,0
5768,83.44,10.78,69.03,844.0,0
92102,92.01,11.19,47.35,0.0,1
32609,51.39,10.93,61.3,634.0,0
87711,54.13,14.78,97.98,101.0,0
41162,61.77,5.86,79.56,550.0,0
64892,48.78,8.94,84.78,307.0,0
94709,64.81,5.17,99.95,0.0,1
36830,63.12,12.07,85.91,509.0,0
48703,54.65,14.35,100.0,484.0,0
80030,64.57,10.81,92.87,126.0,0
43307,78.12,11.8,87.0,517.0,0
15890,48.93,6.53,89.94,813.0,0
499,51.21,7.45,89.09,949.0,0
87552,39.16,6.06,80.29,147.0,0
81859,76.09,8.88,87.04,71.0,0
99807,60.17,22.05,53.86,0.0,1
87552,82.57,19.23,99.02,0.0,1
11503,41.98,5.76,39.41,843.0,0
80504,62.77,7.1,76.58,91.0,0
43617,59.24,7.33,74.31,553.0,0
7524,47.29,3.83,30.56,926.0,0
12107,61.95,10.02,44.43,856.0,0
36225,55.44,8.61,38.68,541.0,0
56621,80.87,10.29,62.25,398.0,0
92493,57.96,-1.22,88.14,79.0,0
60732,94.05,14.04,77.32,332.0,0
849,52.48,9.59,55.81,872.0,0
57243,36.92,9.67,69.82,332.0,0
64374,71.34,2.05,82.84,359.0,0
87633,74.94,10.66,49.86,79.0,0
53433,47.59,4.8,91.76,483.0,0
63171,60.91,17.05,39.43,325.0,0
26902,57.05,4.6,81.8,706.0,0
75013,59.05,5.99,69.1,191.0,0
77835,41.75,1.64,46.27,237.0,0
62175,72.2,1.32,56.44,288.0,0
23636,51.89,7.09,98.47,665.0,0
72506,71.38,3.95,44.5,220.0,0
56574,43.94,13.26,17.28,273.0,0
55288,64.05,9.91,51.67,418.0,0
88923,60.61,-2.19,54.86,103.0,0
53172,75.24,10.72,99.29,373.0,0
44370,62.82,12.71,59.81,479.0,0
13404,21.4,10.28,60.96,882.0,0
90474,61.44,19.98,36.53,119.0,0
73776,57.4,14.94,100.0,280.0,0
1744,49.84,9.6,43.24,812.0,0
5375,69.05,9.01,85.7,934.0,0
30369,87.29,5.62,40.68,609.0,0
20058,55.94,15.51,62.76,747.0,0
17004,20.71,17.1,36.51,735.0,0
28923,79.19,5.1,36.19,690.0,0
46759,86.62,13.41,67.0,470.0,0
55064,86.27,15.15,83.85,301.0,0
50733,38.57,16.05,49.82,423.0,0
36593,60.44,12.42,46.45,462.0,0
49729,76.26,17.28,86.66,450.0,0
72764,50.9,13.88,99.58,283.0,0
15778,46.98,16.92,72.84,774.0,0
38399,71.85,12.63,62.53,552.0,0
55308,54.48,12.14,97.38,476.0,0
19593,39.87,1.13,86.56,751.0,0
57559,37.68,13.35,63.2,410.0,0
68552,66.17,8.69,99.19,384.0,0
87242,58.98,11.27,70.31,115.0,0
14667,41.88,9.91,41.71,796.0,0
70157,44.15,11.08,87.56,240.0,0
84706,71.97,1.47,48.28,156.0,0
58961,77.03,15.06,32.97,387.0,0
85318,60.27,11.2,46.41,109.0,0
88456,40.21,5.93,55.09,100.0,0
56158,85.9,8.4,61.25,443.0,0
85688,67.62,12.44,47.69,45.0,0
81451,71.31,8.82,86.2,178.0,0
85492,78.43,9.08,90.01,74.0,0
84258,64.53,10.05,86.73,141.0,0
88268,83.24,10.34,54.09,68.0,0
58683,63.89,17.16,85.15,387.0,0
89570,70.94,8.5,80.28,6.0,1
89168,76.82,4.1,80.59,14.0,0
26472,60.52,9.03,39.67,691.0,0
72497,50.55,5.93,74.87,182.0,0
5039,52.87,13.67,87.79,908.0,0
54590,61.56,11.87,35.73,432.0,0
86787,36.71,5.22,77.52,117.0,0
3152,55.67,12.75,69.8,867.0,0
88506,44.94,8.67,64.25,24.0,0
91071,66.51,-2.33,75.38,100.0,0
99558,44.62,18.51,76.87,51.0,0
80596,62.94,11.9,100.0,74.0,0
34290,48.93,9.27,73.86,532.0,0
72236,53.94,4.85,47.82,289.0,0
35255,67.17,10.45,89.42,645.0,0
68898,69.0,5.16,63.22,225.0,0
41975,71.16,6.36,55.02,475.0,0
86079,51.94,7.77,99.25,39.0,0
41896,75.64,12.87,57.41,503.0,0
97790,30.63,9.74,93.55,0.0,1
96956,66.29,9.87,77.64,50.0,0
57950,68.34,11.47,93.33,347.0,0
81834,49.37,14.17,69.02,116.0,0
44453,82.49,12.9,52.84,473.0,0
97563,49.87,4.44,93.93,29.0,0
1720,72.76,8.01,51.41,914.0,0
9639,76.02,9.23,79.13,817.0,0
97312,74.57,16.37,64.43,0.0,1
31180,59.67,17.23,57.46,711.0,0
96597,50.68,10.97,61.8,39.0,0
40352,40.12,7.56,71.0,540.0,0
14609,45.78,9.5,53.33,761.0,0
13496,54.86,6.0,45.41,830.0,0
28123,74.11,13.03,100.0,558.0,0
26113,75.43,7.74,72.28,597.0,0
42328,60.02,1.72,48.87,555.0,0
72183,35.1,10.88,65.79,287.0,0
18802,55.47,5.6,93.26,811.0,0
93493,62.54,16.0,73.43,2.0,1
79676,74.42,3.44,62.15,97.0,0
48367,49.61,6.98,80.52,468.0,0
27076,69.07,2.2,88.72,627.0,0
43151,44.58,16.28,89.65,525.0,0
31276,67.42,19.22,71.68,621.0,0
12937,70.56,4.07,48.14,899.0,0
62157,40.02,13.45,50.51,281.0,0
36068,40.95,16.54,57.62,573.0,0
50032,63.08,1.5,82.37,452.0,0
66683,37.51,9.98,72.78,317.0,0
13174,39.68,9.2,79.29,829.0,0
8096,71.79,15.45,86.73,888.0,0
85122,83.34,10.65,55.53,77.0,0
25014,81.08,5.36,27.24,714.0,0
21722,79.62,16.84,56.38,638.0,0
52557,65.75,9.26,74.24,389.0,0
90628,52.61,6.21,96.39,48.0,0
48342,82.8,6.74,56.66,496.0,0
81324,71.64,2.41,37.4,97.0,0
81240,45.78,16.16,67.79,131.0,0
73182,56.52,12.7,85.63,280.0,0
92632,90.2,11.88,69.93,0.0,1
99893,50.42,8.38,85.4,0.0,1
30592,47.28,10.17,84.72,685.0,0
20467,88.77,9.81,61.76,812.0,0
64742,55.76,2.66,81.74,357.0,0
78038,84.91,17.54,50.11,140.0,0
35905,47.82,8.52,61.26,540.0,0
42137,56.24,8.64,79.03,540.0,0
48217,64.8,12.99,48.53,448.0,0
47755,37.24,18.9,68.19,505.0,0
75835,59.65,12.52,56.99,186.0,0
6517,57.9,10.5,74.91,816.0,0
503,72.92,16.95,75.33,863.0,0
81992,33.38,5.25,53.62,91.0,0
1336,60.34,15.84,19.93,910.0,0
56849,45.81,5.03,60.32,382.0,0
17590,67.21,6.02,88.27,822.0,0
84974,68.9,12.37,59.21,47.0,0
2640,58.1,12.12,75.37,892.0,0
62570,68.69,14.7,60.77,392.0,0
53501,61.53,4.17,88.95,432.0,0
72325,58.66,9.85,86.81,281.0,0
86144,66.76,20.32,60.14,83.0,0
64081,78.18,16.79,99.44,239.0,0
21433,60.67,12.21,53.53,760.0,0
19565,61.16,5.54,85.42,787.0,0
77795,73.8,11.03,78.52,248.0,0
