Installation_Year,Operational_Hours,Temperature_C,Vibration_mms,Sound_dB,Oil_Level_pct,Coolant_Level_pct,Power_Consumption_kW,Last_Maintenance_Days_Ago,Maintenance_History_Count,Failure_History_Count,AI_Supervision,Error_Codes_Last_30_Days,Remaining_Useful_Life_days,Failure_Within_7_Days,AI_Override_Events,Machine_Type_AGV,Machine_Type_Automated_Screwdriver,Machine_Type_Boiler,Machine_Type_CMM,Machine_Type_CNC_Lathe,Machine_Type_CNC_Mill,Machine_Type_Carton_Former,Machine_Type_Compressor,Machine_Type_Conveyor_Belt,Machine_Type_Crane,Machine_Type_Dryer,Machine_Type_Forklift_Electric,Machine_Type_Furnace,Machine_Type_Grinder,Machine_Type_Heat_Exchanger,Machine_Type_Hydraulic_Press,Machine_Type_Industrial_Chiller,Machine_Type_Injection_Molder,Machine_Type_Labeler,Machine_Type_Laser_Cutter,Machine_Type_Mixer,Machine_Type_Palletizer,Machine_Type_Pick_and_Place,Machine_Type_Press_Brake,Machine_Type_Pump,Machine_Type_Robot_Arm,Machine_Type_Shrink_Wrapper,Machine_Type_Shuttle_System,Machine_Type_Vacuum_Packer,Machine_Type_Valve_Controller,Machine_Type_Vision_System,Machine_Type_XRay_Inspector
2023,25499,58.24,11.89,80.32,100.0,89.98,160.25,14,5,1,1,3,710.0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,5998,84.48,15.78,73.1,66.38,53.27,298.79,120,4,1,0,2,814.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,67038,80.45,11.5,86.27,69.21,67.36,122.35,65,8,2,1,2,328.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2027,85916,61.56,9.19,73.6,69.91,76.16,264.35,363,4,1,0,3,65.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,94026,54.47,6.48,45.03,44.73,41.91,248.42,274,0,0,0,0,107.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,25839,61.36,18.58,70.96,74.8,58.32,37.1,351,4,4,0,4,643.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2028,886,13.76,2.87,82.26,57.85,48.98,44.38,244,8,3,0,2,991.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2037,33430,51.49,12.07,62.83,56.43,100.0,29.77,67,9,2,0,1,671.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012,52745,30.13,9.9,68.33,99.16,27.45,242.16,163,4,3,1,3,391.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,6388,50.87,7.48,80.86,67.1,17.3,140.88,258,5,1,0,1,908.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2026,87334,61.48,14.44,69.21,60.85,100.0,138.04,249,7,1,0,0,80.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019,26645,65.94,17.34,68.17,68.04,100.0,210.35,346,5,1,1,4,602.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,97584,60.38,10.48,69.11,100.0,100.0,186.75,79,5,0,1,1,0.0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,55208,86.05,12.66,101.09,73.87,85.58,227.69,39,7,2,1,7,329.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2037,54138,61.15,8.82,67.28,93.6,84.24,192.53,69,3,2,0,2,441.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,44709,43.24,16.63,64.29,60.01,59.87,124.75,270,4,5,0,2,502.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2866,39.42,-2.59,72.28,57.28,73.74,11.3,16,5,1,1,2,943.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2017,86470,79.4,19.85,88.02,56.29,84.64,228.92,360,4,0,0,3,42.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2032,28388,57.53,13.07,67.56,87.87,86.42,154.18,201,6,0,0,1,581.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024,30416,61.92,8.56,61.74,84.49,60.59,256.15,203,5,4,0,2,685.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,19200,43.67,6.98,62.94,85.14,75.88,153.81,58,2,3,1,2,719.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2029,55453,68.41,7.63,65.78,81.88,59.26,201.14,7,3,0,1,2,359.0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,99870,82.69,1.36,64.9,61.25,64.63,115.07,209,4,0,1,2,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012,72387,73.2,10.43,94.63,100.0,56.37,120.35,211,5,1,0,6,162.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2031,65060,84.54,9.99,69.11,58.18,77.68,20.23,359,5,3,0,4,262.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,49109,44.43,7.5,86.18,66.58,50.94,91.11,35,5,3,0,2,498.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2030,19111,77.47,9.46,82.32,31.8,45.49,310.03,123,5,2,0,5,688.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2028,1137,39.47,11.11,68.01,93.9,71.96,81.13,298,4,1,0,2,897.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2027,28729,73.98,22.39,61.29,58.51,100.0,60.51,201,4,3,0,7,641.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015,90024,64.8,4.08,82.25,95.05,78.53,82.39,76,1,3,0,3,68.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2039,66641,60.07,10.82,66.31,79.17,17.81,197.61,280,6,3,1,1,388.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,835,65.97,7.7,66.4,46.79,50.0,204.18,288,6,1,0,3,928.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024,78332,63.78,6.02,66.24,56.4,100.0,-39.37,31,5,0,1,0,158.0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,36526,55.64,4.42,80.76,99.62,62.63,161.28,298,8,3,0,4,541.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,11855,49.45,14.76,64.8,67.64,100.0,182.38,40,6,0,1,4,811.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,32859,52.29,14.36,79.52,76.99,16.73,132.15,216,4,0,0,2,702.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,58576,40.94,16.44,77.63,70.01,41.86,81.66,243,5,4,0,5,431.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,74623,68.9,16.08,97.84,64.99,83.64,202.48,266,6,5,1,2,117.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,64815,60.26,8.91,86.02,68.75,80.18,161.91,256,2,3,0,3,329.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,67899,72.39,8.48,66.23,53.6,56.99,173.39,260,4,2,0,4,322.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,69506,82.55,11.45,76.86,81.46,80.87,162.51,319,9,0,0,2,239.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2033,85118,59.03,9.71,61.61,89.45,88.39,114.99,345,4,2,0,2,67.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,27181,50.34,7.71,77.54,81.25,63.82,-52.77,124,3,2,0,3,624.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2040,59670,59.71,12.61,71.93,46.52,60.44,111.63,365,4,5,0,1,247.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035,18052,78.96,13.94,73.76,65.53,62.88,115.93,341,4,4,0,2,727.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2010,7321,70.39,-0.37,78.13,52.38,84.07,204.67,64,5,1,0,2,891.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015,32534,60.7,5.43,76.06,79.06,87.41,257.57,255,5,4,1,2,605.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2039,67674,83.16,8.68,73.14,68.08,82.07,28.93,161,5,0,1,1,305.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2033,16360,70.92,15.41,83.86,30.96,95.12,130.01,277,7,0,0,3,788.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,34989,55.75,22.18,97.17,55.11,80.11,123.49,336,4,3,0,1,636.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024,6891,56.54,16.65,94.48,26.96,100.0,128.96,182,8,2,0,7,866.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2037,25827,62.14,12.51,57.86,38.32,87.62,165.33,266,5,0,0,2,798.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,99285,60.76,14.2,90.14,84.88,42.92,124.6,304,3,5,1,5,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,92328,44.87,6.23,70.56,59.95,100.0,186.0,133,4,2,0,3,21.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,75719,60.14,9.21,79.22,95.91,29.61,-69.71,230,5,1,0,2,276.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2016,61744,37.48,6.27,59.05,100.0,100.0,236.84,102,8,1,0,4,374.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020,88358,77.66,14.79,64.01,71.17,16.3,240.83,134,5,1,0,4,158.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,29971,29.17,11.89,81.41,65.54,51.55,95.64,147,0,1,1,3,654.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2030,84697,71.54,8.69,69.01,57.0,46.54,227.16,107,10,4,0,0,112.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,57940,43.17,2.99,98.86,73.63,78.04,47.02,105,7,1,1,6,365.0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,49408,58.48,18.98,68.31,74.76,21.71,289.42,272,3,4,0,4,349.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2035,55662,72.11,10.7,67.54,60.7,44.27,157.54,209,3,4,0,0,410.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2027,91294,79.59,10.58,77.85,64.94,59.42,87.61,32,6,3,0,1,11.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2027,64668,74.81,5.45,76.48,93.25,88.55,179.7,66,1,2,0,1,287.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2007,88307,50.22,10.1,65.95,75.81,94.71,42.18,247,5,1,0,2,29.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031,59954,54.25,14.78,66.85,82.35,58.28,129.39,62,5,2,0,5,233.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2027,1687,57.43,11.18,74.92,58.52,47.51,171.08,23,1,2,0,7,915.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,11066,74.38,8.44,66.28,98.39,82.17,171.42,335,6,4,0,1,864.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2013,62068,55.76,7.83,72.93,100.0,26.57,165.88,186,4,4,0,4,323.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2028,59513,65.7,4.3,75.57,93.79,41.27,107.62,216,3,0,0,4,333.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,59518,71.75,6.87,65.91,93.66,66.54,86.75,0,3,2,1,2,387.0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,78230,36.73,4.7,63.9,33.51,79.2,121.93,203,6,0,0,3,190.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,30642,66.99,21.4,78.89,86.82,62.35,157.5,43,6,5,0,2,603.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,69666,54.47,18.14,68.18,66.47,73.49,141.88,216,7,2,0,5,240.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,33840,64.06,2.26,80.3,51.11,41.6,117.62,32,4,1,0,2,616.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2039,63810,22.61,17.27,90.45,93.95,73.36,206.71,127,6,1,1,8,332.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019,62283,62.96,13.14,82.84,55.61,74.16,129.32,156,7,1,1,4,349.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2039,49085,27.59,11.97,73.96,70.1,38.89,-3.14,60,5,2,0,3,489.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2000,94445,75.49,11.14,87.39,53.59,65.8,122.92,149,9,6,0,1,80.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,76799,65.89,12.53,58.96,76.66,86.18,200.97,42,7,2,1,1,198.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,63227,71.98,7.76,53.0,48.41,45.4,-15.12,73,8,3,0,1,299.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,54710,42.76,15.78,74.88,55.86,15.52,139.2,16,9,2,0,0,379.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2026,57442,66.36,14.66,86.36,84.54,81.42,105.04,40,7,3,0,1,446.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2033,44455,77.27,5.95,64.18,60.15,97.51,264.72,173,8,2,0,5,546.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2008,17711,59.97,17.33,76.15,91.82,46.49,227.88,326,3,0,1,2,832.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2035,39738,66.28,14.81,76.21,21.88,40.29,111.97,313,8,2,0,0,594.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,75484,57.27,7.08,67.39,45.33,90.14,80.08,166,6,3,0,2,164.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2038,92867,31.32,16.53,70.42,78.7,49.26,93.23,281,3,1,0,3,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2038,22886,47.79,9.48,65.72,73.87,33.77,215.12,139,2,2,0,4,721.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2036,23764,64.22,8.06,91.07,79.11,65.94,161.13,160,6,2,1,1,694.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,33887,45.17,8.86,78.73,66.09,82.06,157.95,310,4,1,0,1,629.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2039,45860,51.55,19.09,82.87,64.36,90.13,345.47,290,7,3,0,0,511.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2002,36473,57.97,12.89,98.5,73.95,18.03,205.16,148,3,2,1,2,598.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2038,28345,68.5,6.79,75.97,59.75,78.74,60.05,359,4,1,0,3,651.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2006,74462,50.81,11.32,80.58,24.67,50.4,420.06,83,3,2,0,1,275.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2009,44210,61.14,8.48,57.45,78.73,47.28,130.53,132,4,1,0,5,435.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2029,84524,49.19,10.86,75.57,53.12,84.42,74.42,306,2,1,0,4,127.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2000,98610,43.64,12.48,65.73,60.7,100.0,108.01,338,4,1,1,2,0.0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,99208,36.98,1.73,81.5,22.49,62.3,79.56,167,5,1,0,2,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2007,90446,68.41,14.72,83.12,51.66,75.09,123.28,125,2,3,0,3,57.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2035,74793,54.78,16.12,86.46,51.62,100.0,243.7,193,5,2,0,3,180.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,50024,81.51,10.51,77.66,65.85,62.01,152.57,184,12,7,1,5,430.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019,78718,36.19,13.96,69.51,77.73,75.91,197.3,52,4,3,0,4,276.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,3911,80.28,7.56,86.91,73.76,39.09,185.92,51,3,3,1,3,976.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,84606,63.51,7.7,70.2,48.92,81.08,140.4,355,9,0,0,6,41.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,55367,56.33,5.03,78.7,100.0,54.78,196.26,181,5,0,0,4,427.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2030,99837,75.43,9.45,76.1,88.68,54.62,250.65,357,4,1,0,3,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,83841,60.43,12.27,71.34,99.11,72.99,230.7,97,4,1,1,1,146.0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2029,61969,63.26,2.52,84.81,37.24,100.0,46.02,276,0,2,0,1,413.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,8708,66.43,17.14,75.17,70.26,0.0,159.93,207,5,2,0,4,855.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2039,14114,69.84,20.9,73.05,38.51,80.45,258.44,247,2,2,1,1,754.0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2037,753,66.41,2.11,77.65,50.96,52.52,100.89,362,4,1,0,4,874.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2038,512,52.32,2.38,83.49,84.01,58.96,206.35,288,3,1,0,0,988.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2032,94702,49.82,11.75,69.29,44.88,18.12,143.24,295,5,1,0,3,51.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2028,68639,34.52,11.68,70.45,71.31,47.81,235.32,104,4,0,0,1,297.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,4931,65.27,11.17,90.61,45.36,100.0,171.64,93,2,5,0,5,940.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020,68948,63.24,14.87,64.3,86.15,71.5,235.26,42,5,1,1,5,299.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,71434,65.39,2.81,53.74,41.65,39.82,181.9,5,4,1,0,2,318.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,80372,71.09,6.16,74.47,92.71,100.0,184.79,339,1,2,1,3,139.0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
